Bin,symbol,size,color,fillcol,position
SRS3078204.bin.r.1,2,1,#fea873,1,1
SRS11653560.bin.r.4,2,1,#fea873,1,1
ERSX0004076.bin.r.1,2,1,#fea873,1,1
ERSX0004094.bin.r.1,2,1,#fea873,1,1
ERSX0004094.bin.r.2,2,1,#fea873,1,1
ERSX0004001.bin.r.1,2,1,#fea873,1,1
SRS3078163.bin.r.6,2,1,#fea873,1,1
SRS3078091.bin.r.5,2,1,#fea873,1,1
SRS3078204.bin.r.24,2,1,#fea873,1,1
SRS3078204.bin.r.12,2,1,#fea873,1,1
SRS3078198.bin.r.7,2,1,#fea873,1,1
ERS6955142.bin.r.14,2,1,#fea873,1,1
ERS3774439.bin.r.4,2,1,#fea873,1,1
ERS3774464.bin.r.19,2,1,#fea873,1,1
SRS3078195.bin.r.6,2,1,#fea873,1,1
ERS3774423.bin.r.7,2,1,#fea873,1,1
MGYG000299120,2,1,#fea873,1,1
ERS12516962.bin.r.8,2,1,#fea873,1,1
ERS9656264.bin.r.1,2,1,#fea873,1,1
ERS6955135.bin.r.16,2,1,#fea873,1,1
HMP_2012__SRS053917__bin.44,2,1,#fea873,1,1
ERS3774378.bin.r.1,2,1,#fea873,1,1
MGYG000299012,2,1,#fea873,1,1
MGYG000299012,2,1,#fea873,1,1
ERS3395771.bin.r.24,2,1,#fea873,1,1
ERS3774468.bin.r.21,2,1,#fea873,1,1
ERS6955135.bin.r.9,2,1,#fea873,1,1
HMP_2012__SRS015644__bin.3,2,1,#fea873,1,1
ERS6955174.bin.r.9,2,1,#fea873,1,1
BritoIL_2016__WL.28.SA__bin.3,2,1,#fea873,1,1
ERS3774460.bin.r.3,2,1,#fea873,1,1
ERSX0004001.bin.r.3,2,1,#fea873,1,1
SRS11653566.bin.r.2,2,1,#fea873,1,1
ERSX0004008.bin.r.2,2,1,#fea873,1,1
ERSX0004094.bin.r.3,2,1,#fea873,1,1
ERS3774424.bin.r.6,2,1,#fea873,1,1
ERSX0004096.bin.r.4,2,1,#fea873,1,1
ERSX0004008.bin.r.1,2,1,#fea873,1,1
SRS3078181.bin.r.8,2,1,#fea873,1,1
SRS3078195.bin.r.20,2,1,#fea873,1,1
SRS3078160.bin.r.9,2,1,#fea873,1,1
SRS3078204.bin.r.18,2,1,#fea873,1,1
SRS3078162.bin.r.8,2,1,#fea873,1,1
SRS3078134.bin.r.4,2,1,#fea873,1,1
ERS6256707.bin.r.3,2,1,#fea873,1,1
SRS3078206.bin.r.2,2,1,#fea873,1,1
SRS3078204.bin.r.32,2,1,#fea873,1,1
SRS3078181.bin.r.10,2,1,#fea873,1,1
SRS3078095.bin.r.3,2,1,#fea873,1,1
SRS3078162.bin.r.9,2,1,#fea873,1,1
SRS3078206.bin.r.11,2,1,#fea873,1,1
SRS3078162.bin.r.13,2,1,#fea873,1,1
ERS4042419.bin.r.5,2,1,#fea873,1,1
ERS4042419.bin.r.3,2,1,#fea873,1,1
ERS4042419.bin.r.7,2,1,#fea873,1,1
SRS3078197.bin.r.3,2,1,#fea873,1,1
ERSX0004086.bin.r.1,2,1,#fea873,1,1
ERS11702733.bin.r.2,2,1,#fea873,1,1
SRS3078195.bin.r.15,2,1,#fea873,1,1
SRS3078162.bin.r.7,2,1,#fea873,1,1
ERS6955163.bin.r.1,2,1,#fea873,1,1
ERS6955135.bin.r.8,2,1,#fea873,1,1
ERS3774379.bin.r.23,2,1,#fea873,1,1
CMC046.B.bin.r.11,2,1,#fea873,1,1
CMC045.B.bin.r.12,2,1,#fea873,1,1
HMP_2012__SRS064449__bin.34,2,1,#fea873,1,1
CMC005.B.bin.r.15,2,1,#fea873,1,1
CMC034.B.bin.r.67,2,1,#fea873,1,1
HMP_2012__SRS023964__bin.29,2,1,#fea873,1,1
CMC042.B.bin.r.60,2,1,#fea873,1,1
ERSX0004075.bin.r.2,2,1,#fea873,1,1
CMC008.B.bin.r.26,2,1,#fea873,1,1
ERS3774425.bin.r.13,2,1,#fea873,1,1
SRS11653580.bin.r.1,2,1,#fea873,1,1
CMC022.B.bin.r.45,2,1,#fea873,1,1
ERS12516962.bin.r.35,2,1,#fea873,1,1
ERS6955144.bin.r.29,2,1,#fea873,1,1
ERS3774488.bin.r.21,2,1,#fea873,1,1
CMC026.B.bin.r.47,2,1,#fea873,1,1
CMC003.B.bin.r.30,2,1,#fea873,1,1
ERS3774441.bin.r.21,2,1,#fea873,1,1
CMC038.B.bin.r.6,2,1,#fea873,1,1
ERS3774422.bin.r.46,2,1,#fea873,1,1
ERS3774464.bin.r.11,2,1,#fea873,1,1
SRS7212792.bin.r.5,2,1,#fea873,1,1
CMC024.B.bin.r.13,2,1,#fea873,1,1
ERS3774438.bin.r.9,2,1,#fea873,1,1
ERS12516962.bin.r.82,2,1,#fea873,1,1
ERS4545903.bin.r.8,2,1,#fea873,1,1
ERSX0004065.bin.r.10,2,1,#fea873,1,1
ERS4545917.bin.r.4,2,1,#fea873,1,1
CMC023.B.bin.r.28,2,1,#fea873,1,1
MGYG000299129,2,1,#fea873,1,1
SRS3078162.bin.r.2,2,1,#fea873,1,1
SRS3078095.bin.r.5,2,1,#fea873,1,1
SRS3078162.bin.r.4,2,1,#fea873,1,1
ERS11702733.bin.r.1,2,1,#fea873,1,1
SRS3078162.bin.r.14,2,1,#fea873,1,1
SRS3078206.bin.r.3,2,1,#fea873,1,1
SRS3078195.bin.r.3,2,1,#fea873,1,1
SRS3078195.bin.r.14,2,1,#fea873,1,1
GWHAQNV00000000,2,1,#fea873,1,1
ERS12516994.bin.r.4,2,1,#fea873,1,1
HMP_2012__SRS015209__bin.22,2,1,#fea873,1,1
ERS3774464.bin.r.18,2,1,#fea873,1,1
ERS6955148.bin.r.11,2,1,#fea873,1,1
ERS6955114.bin.r.15,2,1,#fea873,1,1
ERSX0004070.bin.r.6,2,1,#fea873,1,1
ERS4545917.bin.r.1,2,1,#fea873,1,1
ERS4545903.bin.r.12,2,1,#fea873,1,1
ERS3395773.bin.r.13,2,1,#fea873,1,1
MGYG000299147,2,1,#fea873,1,1
ERS3774380.bin.r.1,2,1,#fea873,1,1
ERS3774468.bin.r.10,2,1,#fea873,1,1
ERS3774380.bin.r.20,2,1,#fea873,1,1
CMC043.B.bin.r.39,2,1,#fea873,1,1
CMC003.B.bin.r.28,2,1,#fea873,1,1
SRS7212799.bin.r.2,2,1,#fea873,1,1
ERS3774420.bin.r.14,2,1,#fea873,1,1
SRS3078204.bin.r.29,2,1,#fea873,1,1
ERS3395771.bin.r.18,2,1,#fea873,1,1
CMC035.B.bin.r.60,2,1,#fea873,1,1
ERS3774380.bin.r.21,2,1,#fea873,1,1
ERS4545903.bin.r.9,2,1,#fea873,1,1
ERS12516991.bin.r.22,2,1,#fea873,1,1
GWHAQHC00000000,2,1,#fea873,1,1
ERS12516953.bin.r.12,2,1,#fea873,1,1
ERS3774398.bin.r.6,2,1,#fea873,1,1
ERS3395764.bin.r.23,2,1,#fea873,1,1
ERS12516981.bin.r.38,2,1,#fea873,1,1
ERS3774441.bin.r.5,2,1,#fea873,1,1
CMC018.B.bin.r.129,2,1,#fea873,1,1
HMP_2012__SRS023595__bin.94,2,1,#fea873,1,1
CMC038.A.bin.r.46,2,1,#fea873,1,1
GWHARIT00000000,2,1,#fea873,1,1
CMC016.B.bin.r.61,2,1,#fea873,1,1
ERS12516937.bin.r.22,2,1,#fea873,1,1
HMP_2012__SRS053917__bin.42,2,1,#fea873,1,1
HMP_2012__SRS019591__bin.34,2,1,#fea873,1,1
CMC003.B.bin.r.26,2,1,#fea873,1,1
ERS6955127.bin.r.1,2,1,#fea873,1,1
ERS12516978.bin.r.29,2,1,#fea873,1,1
ERS6955130.bin.r.16,2,1,#fea873,1,1
GWHAPSB00000000,2,1,#fea873,1,1
ERS1202883.bin.r.8,2,1,#fea873,1,1
MGYG000298416,2,1,#fea873,1,1
MGYG000298416,2,1,#fea873,1,1
GWHARTK00000000,2,1,#fea873,1,1
ERS12516967.bin.r.57,2,1,#fea873,1,1
GWHARRU00000000,2,1,#fea873,1,1
HMP_2012__SRS016037__bin.28,2,1,#fea873,1,1
GWHAQHN00000000,2,1,#fea873,1,1
GWHAQIP00000000,2,1,#fea873,1,1
GWHAPNT00000000,2,1,#fea873,1,1
GWHAPQH00000000,2,1,#fea873,1,1
HMP_2012__SRS018591__bin.8,2,1,#fea873,1,1
MGYG000299023,2,1,#fea873,1,1
ERS12516992.bin.r.60,2,1,#fea873,1,1
HMP_2012__SRS024318__bin.30,2,1,#fea873,1,1
GWHAPVH00000000,2,1,#fea873,1,1
GWHAQFS00000000,2,1,#fea873,1,1
GWHAQON00000000,2,1,#fea873,1,1
GWHAPZI00000000,2,1,#fea873,1,1
GWHAQSF00000000,2,1,#fea873,1,1
HMP_2012__SRS017120__bin.68,2,1,#fea873,1,1
CM_cf__CF_TNFC041SA_t1M15__bin.15,2,1,#fea873,1,1
GWHARJO00000000,2,1,#fea873,1,1
HMP_2012__SRS016342__bin.22,2,1,#fea873,1,1
HMP_2012__SRS015209__bin.25,2,1,#fea873,1,1
ERS12516944.bin.r.1,2,1,#fea873,1,1
ERS12516964.bin.r.7,2,1,#fea873,1,1
HMP_2012__SRS019607__bin.6,2,1,#fea873,1,1
GWHAQPW00000000,2,1,#fea873,1,1
GWHARQE00000000,2,1,#fea873,1,1
GWHARIY00000000,2,1,#fea873,1,1
GWHAQFC00000000,2,1,#fea873,1,1
GWHARNO00000000,2,1,#fea873,1,1
GWHARBI00000000,2,1,#fea873,1,1
GWHARSU00000000,2,1,#fea873,1,1
GWHARNT00000000,2,1,#fea873,1,1
GWHAQIJ00000000,2,1,#fea873,1,1
GWHAQPR00000000,2,1,#fea873,1,1
GWHARRR00000000,2,1,#fea873,1,1
GWHARFL00000000,2,1,#fea873,1,1
GWHAPUE00000000,2,1,#fea873,1,1
GWHARFZ00000000,2,1,#fea873,1,1
GWHARNX00000000,2,1,#fea873,1,1
GWHARYA00000000,2,1,#fea873,1,1
GWHARQV00000000,2,1,#fea873,1,1
GWHARVQ00000000,2,1,#fea873,1,1
ERS12516969.bin.r.2,2,1,#fea873,1,1
GWHAPSM00000000,2,1,#fea873,1,1
GWHAQRI00000000,2,1,#fea873,1,1
GWHARHG00000000,2,1,#fea873,1,1
GWHAQZL00000000,2,1,#fea873,1,1
GWHARCG00000000,2,1,#fea873,1,1
ERS1202867.bin.r.1,2,1,#fea873,1,1
ERS12516989.bin.r.6,2,1,#fea873,1,1
GWHAQPJ00000000,2,1,#fea873,1,1
GWHARXT00000000,2,1,#fea873,1,1
GWHARNM00000000,2,1,#fea873,1,1
GWHARBC00000000,2,1,#fea873,1,1
GWHARWO00000000,2,1,#fea873,1,1
GWHAQRG00000000,2,1,#fea873,1,1
GWHAQYP00000000,2,1,#fea873,1,1
GWHAQVX00000000,2,1,#fea873,1,1
GWHAQNI00000000,2,1,#fea873,1,1
GWHARUF00000000,2,1,#fea873,1,1
GWHAQZI00000000,2,1,#fea873,1,1
GWHAQCJ00000000,2,1,#fea873,1,1
GWHARNP00000000,2,1,#fea873,1,1
CM_cf__CF_TNFC034SA_t1M16__bin.10,2,1,#fea873,1,1
GWHAQHM00000000,2,1,#fea873,1,1
ERS12516944.bin.r.20,2,1,#fea873,1,1
GWHAQTY00000000,2,1,#fea873,1,1
GWHAPPQ00000000,2,1,#fea873,1,1
GWHAQSM00000000,2,1,#fea873,1,1
GWHAPSQ00000000,2,1,#fea873,1,1
CM_cf__CF_TNFC017SA_t1M16__bin.14,2,1,#fea873,1,1
GWHAQET00000000,2,1,#fea873,1,1
GWHAQPX00000000,2,1,#fea873,1,1
CM_cf__CF_TNFC002SA_t1M15__bin.12,2,1,#fea873,1,1
GWHAQCZ00000000,2,1,#fea873,1,1
MGYG000298479,2,1,#fea873,1,1
MGYG000298479,2,1,#fea873,1,1
ERS12516978.bin.r.40,2,1,#fea873,1,1
ERS12516966.bin.r.24,2,1,#fea873,1,1
GWHAQQG00000000,2,1,#fea873,1,1
MGYG000298380,2,1,#fea873,1,1
CMC006.B.bin.r.8,2,1,#fea873,1,1
CMC030.B.bin.r.55,2,1,#fea873,1,1
GWHAQMV00000000,2,1,#fea873,1,1
GWHAPNM00000000,2,1,#fea873,1,1
HMP_2012__SRS015395__bin.40,2,1,#fea873,1,1
CMC028.B.bin.r.81,2,1,#fea873,1,1
GWHARNJ00000000,2,1,#fea873,1,1
ERS2985767.bin.r.14,2,1,#fea873,1,1
CMC017.B.bin.r.48,2,1,#fea873,1,1
ERS12516936.bin.r.35,2,1,#fea873,1,1
SRS11653574.bin.r.4,2,1,#fea873,1,1
HMP_2012__SRS013946__bin.6,2,1,#fea873,1,1
HMP_2012__SRS018591__bin.27,2,1,#fea873,1,1
GWHARHW00000000,2,1,#fea873,1,1
CMC033.B.bin.r.11,2,1,#fea873,1,1
CM_cf__CF_TNFC039SA_t1M16__bin.7,2,1,#fea873,1,1
ERS12516953.bin.r.3,2,1,#fea873,1,1
MGYG000298541,2,1,#fea873,1,1
MGYG000298541,2,1,#fea873,1,1
GWHAPQT00000000,2,1,#fea873,1,1
ERS12516994.bin.r.17,2,1,#fea873,1,1
ERS3774464.bin.r.13,2,1,#fea873,1,1
ERS12516991.bin.r.20,2,1,#fea873,1,1
ERS3774420.bin.r.6,2,1,#fea873,1,1
ERS3774400.bin.r.7,2,1,#fea873,1,1
ERS3774391.bin.r.9,2,1,#fea873,1,1
ERS3774380.bin.r.24,2,1,#fea873,1,1
SRS11653548.bin.r.3,2,1,#fea873,1,1
ERSX0003001.bin.r.9,2,1,#fea873,1,1
CM_periimplantitis__SP_323SPI_T016__bin.8,2,1,#fea873,1,1
CMC036.B.bin.r.20,2,1,#fea873,1,1
CMC012.B.bin.r.81,2,1,#fea873,1,1
CMC003.B.bin.r.18,2,1,#fea873,1,1
ERS12516962.bin.r.22,2,1,#fea873,1,1
MGYG000298111,2,1,#fea873,1,1
ERS12516977.bin.r.31,2,1,#fea873,1,1
ERS12516962.bin.r.80,2,1,#fea873,1,1
ERS12516944.bin.r.2,2,1,#fea873,1,1
SRS3078162.bin.r.3,2,1,#fea873,1,1
SRS3078195.bin.r.12,2,1,#fea873,1,1
SRS3078160.bin.r.2,2,1,#fea873,1,1
SRS3078160.bin.r.8,2,1,#fea873,1,1
SRS3078134.bin.r.3,2,1,#fea873,1,1
ERS6955130.bin.r.20,2,1,#fea873,1,1
ERS6955167.bin.r.16,2,1,#fea873,1,1
ERS12516986.bin.r.18,2,1,#fea873,1,1
ERS12516977.bin.r.7,2,1,#fea873,1,1
BritoIL_2016__M2.48.SA__bin.8,2,1,#fea873,1,1
ERS1202867.bin.r.2,2,1,#fea873,1,1
CMC032.B.bin.r.3,2,1,#fea873,1,1
HMP_2012__SRS016319__bin.54,2,1,#fea873,1,1
ERS1202882.bin.r.5,2,1,#fea873,1,1
HMP_2012__SRS043239__bin.9,2,1,#fea873,1,1
HMP_2012__SRS049147__bin.2,2,1,#fea873,1,1
BritoIL_2016__W1.31.SA__bin.3,2,1,#fea873,1,1
GWHARMS00000000,2,1,#fea873,1,1
ERS12516975.bin.r.23,2,1,#fea873,1,1
HMP_2012__SRS016086__bin.5,2,1,#fea873,1,1
GWHAQBV00000000,2,1,#fea873,1,1
HMP_2012__SRS011306__bin.42,2,1,#fea873,1,1
FerrettiP_2018__CA_C10026MS2439SA_t0M15__bin.13,2,1,#fea873,1,1
GWHAPWM00000000,2,1,#fea873,1,1
ERS12516968.bin.r.25,2,1,#fea873,1,1
GWHAQST00000000,2,1,#fea873,1,1
HMP_2012__SRS018439__bin.64,2,1,#fea873,1,1
GWHAQIO00000000,2,1,#fea873,1,1
GWHAQLJ00000000,2,1,#fea873,1,1
GWHAPPN00000000,2,1,#fea873,1,1
GWHAQPG00000000,2,1,#fea873,1,1
HMP_2012__SRS022077__bin.68,2,1,#fea873,1,1
BritoIL_2016__W2.61.SA__bin.9,2,1,#fea873,1,1
BritoIL_2016__W3.23.SA__bin.1,2,1,#fea873,1,1
MGYG000298800,2,1,#fea873,1,1
MGYG000298800,2,1,#fea873,1,1
GWHAQLO00000000,2,1,#fea873,1,1
ERS12516957.bin.r.1,2,1,#fea873,1,1
MGYG000298897,2,1,#fea873,1,1
MGYG000298897,2,1,#fea873,1,1
GWHARGI00000000,2,1,#fea873,1,1
GWHARIC00000000,2,1,#fea873,1,1
BritoIL_2016__WL.44.SA__bin.4,2,1,#fea873,1,1
GWHAQPU00000000,2,1,#fea873,1,1
HMP_2012__SRS044662__bin.28,2,1,#fea873,1,1
ERS12516934.bin.r.27,2,1,#fea873,1,1
HMP_2012__SRS055426__bin.27,2,1,#fea873,1,1
GWHAQFA00000000,2,1,#fea873,1,1
HMP_2012__SRS019122__bin.45,2,1,#fea873,1,1
FerrettiP_2018__CA_C10015MS2241SA_t0M15__bin.10,2,1,#fea873,1,1
GWHAQRW00000000,2,1,#fea873,1,1
HMP_2012__SRS019389__bin.14,2,1,#fea873,1,1
ERS12516981.bin.r.27,2,1,#fea873,1,1
FerrettiP_2018__CA_C10034MS2579SA_t0M15__bin.22,2,1,#fea873,1,1
ERS12516979.bin.r.6,2,1,#fea873,1,1
MGYG000298199,2,1,#fea873,1,1
ERS12516990.bin.r.46,2,1,#fea873,1,1
BritoIL_2016__W3.22.SA__bin.12,2,1,#fea873,1,1
MGYG000298616,2,1,#fea873,1,1
MGYG000298616,2,1,#fea873,1,1
HMP_2012__SRS048719__bin.3,2,1,#fea873,1,1
ERS3774401.bin.r.1,2,1,#fea873,1,1
ERS9656262.bin.r.1,2,1,#fea873,1,1
CM_periimplantitis__SP_101SPI_T016__bin.5,2,1,#fea873,1,1
ERS3774382.bin.r.1,2,1,#fea873,1,1
SRS15300789.bin.r.4,2,1,#fea873,1,1
ERS3774380.bin.r.12,2,1,#fea873,1,1
ERS3774386.bin.r.1,2,1,#fea873,1,1
ERS6955164.bin.r.2,2,1,#fea873,1,1
ERS3636007.bin.r.1,2,1,#fea873,1,1
ERS3774464.bin.r.4,2,1,#fea873,1,1
SRS3078181.bin.r.11,2,1,#fea873,1,1
SRS3078156.bin.r.4,2,1,#fea873,1,1
ERSX0004100.bin.r.1,2,1,#fea873,1,1
SRS11653560.bin.r.6,2,1,#fea873,1,1
ERSX0004076.bin.r.2,2,1,#fea873,1,1
ERS6256707.bin.r.2,2,1,#fea873,1,1
SRS15300787.bin.r.13,2,1,#fea873,1,1
